player_id,matches_played,starts,minutes_played,goals,assists,yellow_cards,red_cards
741,2,0,4,0,0,0,0
742,28,8,1064,6,4,3,0
743,34,27,2225,1,2,2,0
744,34,34,3060,0,0,1,0
745,17,7,663,0,0,1,0
746,7,5,490,0,0,2,0
747,6,4,364,1,0,1,0
748,1,1,90,0,0,0,0
749,17,7,659,1,0,2,0
750,31,31,2548,0,0,10,1
751,5,1,66,0,0,0,0
752,34,32,2640,1,2,6,0
753,32,32,2880,0,0,0,0
754,34,33,2862,10,7,2,0
755,34,34,3025,0,4,8,0
756,34,34,3060,1,1,4,0
757,30,25,2109,2,1,6,0
758,29,16,1516,3,6,1,0
759,10,3,303,0,0,0,0
760,1,0,19,0,0,0,0
761,24,16,1281,3,2,0,0
762,19,13,1181,0,0,1,0
763,1,0,18,0,0,0,0
764,34,23,1963,0,1,9,0
765,3,2,172,0,0,1,0
766,24,24,2091,0,0,2,0
767,12,10,842,0,0,3,1
768,21,21,1840,3,1,2,1
769,1,0,14,0,0,0,0
770,1,0,32,0,0,0,0
771,22,19,1335,2,2,5,1
772,23,20,1825,0,2,1,1
773,33,31,2564,3,2,5,1
774,13,4,452,0,0,1,0
775,2,0,12,0,0,0,0
776,31,18,1730,6,6,1,0
777,32,30,2717,1,2,7,0
778,28,28,2307,4,2,8,0
779,31,31,2639,1,1,7,0
780,24,10,939,0,0,0,0
781,30,13,1322,3,2,1,0
782,2,0,46,0,0,0,0
783,13,6,580,2,2,1,0
784,20,6,700,3,1,2,0
785,32,27,2418,12,2,0,0
786,27,25,2151,1,0,12,0
787,24,3,488,0,1,1,0
788,16,14,1252,0,0,1,0
789,21,21,1890,0,0,2,0
790,8,5,357,0,0,2,0
791,22,21,1859,1,0,4,2
792,10,10,900,0,0,0,0
793,32,30,2418,8,8,3,0
794,28,27,2395,1,3,12,1
795,10,1,179,0,0,1,0
796,28,19,1865,7,2,4,0
797,16,12,957,0,0,2,0
798,25,23,2083,0,0,5,0
799,20,4,638,7,0,3,1
800,27,15,1394,4,4,3,0
801,12,2,283,0,0,3,0
802,31,25,2166,11,2,5,0
803,9,7,537,0,0,2,0
804,24,16,1417,6,3,2,0
805,7,2,242,0,0,2,1
806,16,2,373,0,0,2,1
807,32,31,2689,2,2,6,0
808,2,0,90,0,0,1,0
809,4,0,74,0,0,0,0
810,1,0,6,0,0,0,0
811,26,26,2320,0,4,4,0
812,37,32,2881,4,1,5,1
813,10,1,171,2,0,0,1
814,1,0,2,0,0,0,0
815,2,1,115,0,0,0,0
816,4,0,29,0,0,0,0
817,2,0,65,0,0,1,0
818,1,0,12,0,0,0,0
819,27,22,1853,3,4,3,0
820,33,33,2845,2,0,4,0
821,33,30,2498,0,1,5,0
822,25,9,966,2,1,0,0
823,24,6,769,1,1,1,0
824,33,31,2563,15,8,1,0
825,34,20,1892,3,2,2,0
826,18,7,697,0,0,1,0
827,15,0,186,0,0,1,0
828,18,3,555,1,3,1,0
829,29,29,2575,1,0,3,0
830,38,31,2501,6,11,1,0
831,8,1,170,1,0,0,0
832,36,29,2470,2,2,2,0
833,18,2,371,1,2,1,0
834,13,12,1021,4,0,0,0
835,2,0,44,0,0,1,0
836,22,16,1457,0,0,2,1
837,25,25,2135,1,1,1,0
838,35,18,1607,1,1,4,0
839,29,19,1841,6,4,5,0
840,27,27,2293,14,3,5,0
841,17,16,1377,0,0,5,0
842,10,0,42,0,0,0,0
843,13,12,869,2,3,3,0
844,12,2,294,0,0,0,0
845,20,1,273,0,0,0,0
846,22,3,363,1,0,1,0
847,26,11,1164,1,1,4,0
848,1,1,79,0,0,1,0
849,23,11,1061,1,2,4,0
850,8,5,334,0,0,0,0
851,10,10,832,1,0,2,0
852,16,9,833,0,1,4,0
853,33,27,2331,8,0,1,0
854,7,1,138,1,1,0,0
855,30,21,1636,7,2,4,2
856,27,25,1938,1,0,11,2
857,1,0,9,0,0,0,0
858,14,7,657,0,0,3,0
859,30,26,2402,1,1,5,0
860,2,0,40,0,0,0,0
861,4,0,37,1,0,0,0
862,31,28,2319,10,1,1,1
863,4,0,24,0,0,0,0
864,7,3,315,0,0,1,0
865,19,12,1045,0,2,3,0
866,34,31,2588,8,8,1,0
867,32,23,1984,2,2,2,0
868,30,9,1023,3,1,2,0
869,14,13,1160,0,0,2,0
870,28,20,1644,1,3,2,1
871,34,30,2815,1,0,4,0
872,15,10,962,1,2,0,0
873,17,5,571,0,0,4,0
874,20,10,899,3,2,2,0
875,38,38,3420,0,0,2,0
876,8,3,260,0,0,1,0
877,11,6,579,0,2,0,0
878,6,3,233,0,0,1,0
879,20,10,1028,0,0,5,0
880,20,16,1383,4,1,1,1
881,2,2,180,0,1,0,0
882,20,9,925,0,3,1,0
883,4,2,122,0,0,1,0
884,12,3,369,1,1,2,0
885,15,8,760,2,0,3,0
886,2,1,121,0,0,0,0
887,28,27,2227,0,1,7,0
888,8,1,156,0,0,0,0
889,13,2,246,1,0,0,0
890,16,10,983,1,1,0,0
891,24,8,849,2,0,1,0
892,36,35,3018,8,10,5,2
893,19,12,1105,0,1,1,0
894,36,34,2909,2,4,8,0
895,1,1,90,0,0,0,0
896,9,8,747,0,0,2,0
897,36,32,2947,6,7,8,0
898,2,1,98,0,0,1,0
899,19,18,1497,6,0,1,0
900,18,1,309,2,0,1,0
901,22,12,1065,4,2,4,0
902,6,6,540,0,0,0,0
903,25,21,1773,0,2,6,1
904,10,6,492,2,0,3,1
905,1,0,5,0,0,1,0
906,32,29,2297,1,0,7,0
907,37,37,3275,0,2,1,0
908,1,0,5,0,0,0,0
909,6,1,153,0,0,1,0
910,28,20,1777,7,2,2,0
911,29,16,1589,5,4,2,0
912,2,0,25,0,0,0,0
913,16,9,844,1,1,3,0
914,14,14,1172,0,0,7,0
915,33,33,2970,0,0,4,0
916,35,29,2504,1,6,5,0
917,27,22,1832,0,1,3,0
918,14,6,650,0,0,5,0
919,6,0,35,0,0,0,0
920,7,3,217,0,0,2,0
921,10,1,239,0,0,2,0
922,26,22,1827,2,0,2,0
923,9,1,223,0,0,0,0
924,7,7,630,0,0,0,0
925,17,5,585,0,0,2,0
926,32,25,2299,0,1,6,0
927,19,17,1517,1,0,4,0
928,1,1,90,0,0,0,0
929,4,0,55,1,0,0,0
930,18,13,1173,0,0,2,0
931,18,16,1387,4,2,3,0
932,12,7,616,1,0,1,0
933,8,4,306,0,0,0,1
934,27,9,1158,5,1,1,0
935,2,2,165,0,0,0,0
936,35,35,3103,2,0,5,0
937,11,5,549,0,0,0,0
938,37,37,3204,1,2,6,0
939,26,25,2161,0,0,10,2
940,22,9,989,0,1,0,0
941,33,25,2314,5,5,4,0
942,36,30,2495,6,3,3,1
943,1,0,5,0,0,1,0
944,33,23,1981,2,3,1,0
945,6,0,60,1,0,0,0
946,23,11,1045,1,1,3,0
947,18,6,790,3,2,2,0
948,6,1,123,0,0,0,0
949,28,8,1003,2,1,2,0
950,26,24,2152,2,0,4,0
951,1,0,10,0,0,0,0
952,2,0,96,0,0,0,0
953,15,0,142,1,1,1,0
954,28,8,1009,2,4,0,0
955,8,0,180,0,0,1,0
956,35,23,1935,10,4,5,0
957,25,21,1784,0,3,8,0
958,26,18,1477,0,4,5,0
959,32,19,1633,3,3,2,0
960,31,31,2609,0,2,3,1
961,1,0,45,0,0,0,0
962,12,1,226,1,0,1,0
963,37,35,3063,0,3,9,0
964,11,1,241,0,0,1,0
965,7,4,326,0,0,0,0
966,10,7,678,0,0,2,0
967,28,17,1455,3,4,3,0
968,36,28,2559,4,5,4,0
969,7,5,318,0,0,0,0
970,29,14,1566,2,3,4,0
971,31,24,2171,0,2,0,0
972,3,0,56,0,1,0,0
973,38,38,3420,0,0,2,0
974,3,0,38,0,0,0,0
975,36,30,2413,5,5,2,0
976,20,10,930,2,2,2,0
977,3,1,65,0,0,0,0
978,36,23,2199,6,2,3,0
979,21,17,1594,0,1,5,0
980,15,9,947,0,0,1,0
981,30,26,2195,1,0,2,0
982,26,14,1085,1,1,4,0
983,36,36,3195,0,0,4,0
984,14,2,216,0,0,1,0
985,13,13,1125,0,1,2,0
986,31,27,2333,5,4,2,0
987,34,34,3060,0,1,1,0
988,1,0,14,0,0,0,0
989,24,17,1557,1,0,2,0
990,20,7,734,0,0,4,0
991,2,2,180,0,0,0,0
992,22,14,1414,1,1,1,0
993,8,2,222,0,0,0,0
994,8,1,183,1,1,1,0
995,29,15,1518,1,1,5,1
996,19,13,1282,1,2,2,0
997,24,21,2029,0,0,7,1
998,15,11,878,1,0,4,0
999,31,31,2650,1,4,8,0
1000,34,34,2803,7,8,11,1
1001,15,7,683,2,0,2,0
1002,31,23,1895,5,1,5,0
1003,25,21,1721,3,3,4,0
1004,32,31,2741,1,0,8,0
1005,2,1,98,0,0,0,0
1006,26,13,1177,0,1,0,0
1007,32,32,2671,0,0,9,0
1008,14,7,669,5,2,3,1
1009,30,15,1430,3,1,5,0
1010,32,28,2561,2,1,5,0
1011,32,21,1776,8,3,4,0
1012,27,13,1242,7,5,0,0
1013,3,2,159,0,0,1,0
1014,1,0,23,0,0,0,0
1015,2,0,24,0,0,0,0
1016,33,29,2539,0,1,3,1
1017,32,28,2532,1,0,12,1
1018,1,0,1,0,0,0,0
1019,7,7,630,0,0,1,0
1020,19,13,1153,3,0,1,0
1021,20,16,1276,0,0,3,0
1022,14,10,736,1,1,1,0
1023,36,35,2974,3,1,11,1
1024,25,7,810,2,0,0,0
1025,31,30,2614,0,1,7,0
1026,17,2,381,3,0,1,0
1027,14,5,532,2,0,0,0
1028,16,4,516,1,0,0,0
1029,9,6,519,0,0,1,0
1030,26,6,796,0,0,1,0
1031,12,6,664,0,0,1,0
1032,37,31,2738,2,5,4,0
1033,32,14,1284,1,3,1,0
1034,8,1,152,0,1,2,0
1035,2,0,53,0,0,0,0
1036,11,9,760,1,0,3,0
1037,26,23,1750,3,2,3,0
1038,17,2,477,0,0,1,0
1039,17,16,1374,0,2,2,0
1040,1,1,45,0,0,1,0
1041,34,28,2434,6,5,2,0
1042,26,13,1325,4,1,2,0
1043,16,16,1440,0,0,2,0
1044,20,17,1485,0,2,5,0
1045,31,28,2434,5,5,6,0
1046,1,1,90,0,0,1,0
1047,24,18,1542,3,2,1,0
1048,14,12,1048,10,3,0,0
1049,19,11,1037,3,2,2,0
1050,6,2,229,0,0,2,0
1051,33,33,2944,1,4,9,0
1052,29,29,2585,0,0,2,0
1053,25,24,2112,0,0,4,0
1054,10,7,569,0,0,0,0
1055,6,0,84,0,0,0,0
1056,28,27,2203,1,0,8,0
1057,37,37,3160,0,4,6,1
1058,28,19,1751,0,0,1,0
1059,20,7,721,1,1,3,0
1060,25,25,2205,1,0,5,0
1061,34,32,2804,21,5,3,0
1062,20,5,639,2,1,2,0
1063,31,31,2790,0,0,1,0
1064,38,29,2469,8,7,2,0
1065,34,31,2432,8,11,2,0
1066,13,7,623,0,0,1,0
1067,8,8,601,0,0,1,0
1068,32,31,2636,2,7,6,1
1069,30,28,2327,0,9,5,1
1070,21,8,687,1,4,0,0
1071,30,13,1181,6,1,1,0
1072,4,2,143,0,0,0,0
1073,16,9,813,2,1,1,0
1074,34,34,3060,0,0,0,0
1075,16,1,362,0,0,1,0
1076,31,27,2493,1,1,6,0
1077,30,20,1785,2,0,3,0
1078,29,10,995,2,4,1,0
1079,1,0,23,0,0,0,0
1080,34,34,3059,3,2,9,1
1081,37,37,3270,1,3,7,0
1082,36,31,2581,3,3,5,0
1083,23,19,1572,4,4,2,0
1084,33,30,2565,12,8,2,0
1085,33,20,1947,0,1,3,0
1086,34,26,2224,4,0,6,2
1087,25,21,1807,6,2,6,0
1088,31,31,2435,0,1,3,2
1089,12,1,150,0,0,0,0
1090,12,4,364,0,0,2,0
1091,38,38,3271,5,6,7,0
1092,2,2,110,0,0,0,0
1093,19,2,348,2,0,0,0
1094,30,29,2598,21,4,4,0
1095,3,0,73,0,0,0,0
1096,30,30,2631,0,0,0,0
1097,28,14,1250,3,4,1,0
1098,22,7,849,0,1,4,0
1099,7,2,271,0,0,2,0
1100,33,25,2223,1,6,1,0
1101,29,27,2314,2,2,0,0
1102,33,27,2080,3,1,6,0
1103,36,21,1840,7,2,2,0
1104,32,19,1862,0,1,4,0
1105,29,29,2458,1,5,4,0
1106,24,16,1273,6,1,2,0
1107,37,36,3277,5,0,2,0
1108,37,37,3217,2,1,5,0
1109,29,6,754,2,1,0,0
1110,31,31,2736,22,3,2,0
1111,10,2,287,0,0,1,0
1112,28,21,1696,0,0,1,0
1113,33,27,2172,4,7,4,0
1114,3,0,30,0,0,0,0
1115,25,10,862,4,0,1,1
1116,28,16,1320,0,1,7,0
1117,22,20,1678,0,0,3,2
1118,25,10,1206,2,0,4,0
1119,15,3,453,1,2,4,0
1120,25,24,2066,4,6,4,0
1121,27,24,2189,0,4,3,0
1122,8,5,404,0,0,0,0
1123,11,0,134,0,0,3,0
1124,22,12,1284,1,1,4,1
1125,33,31,2672,1,2,2,0
1126,25,14,1369,1,1,3,0
1127,13,8,519,2,4,1,1
1128,2,0,45,0,0,0,0
1129,26,17,1544,8,1,3,0
1130,34,24,2076,1,0,0,0
1131,10,5,463,1,2,1,0
1132,34,32,2825,1,0,9,0
1133,26,18,1684,0,0,3,0
1134,6,5,498,0,0,0,0
1135,23,21,1875,9,3,5,0
1136,4,2,170,0,0,1,0
1137,34,33,2958,1,1,8,1
1138,21,5,661,2,0,0,0
1139,38,38,3420,0,0,3,0
1140,36,27,2337,0,4,10,0
1141,25,10,1154,0,1,3,0
1142,1,0,12,0,0,0,0
1143,15,10,935,0,2,3,0
1144,5,4,352,0,0,0,0
1145,33,29,2613,7,7,0,0
1146,5,0,99,0,0,0,0
1147,27,27,2385,0,0,1,0
1148,8,2,251,0,0,2,1
1149,4,3,293,0,0,0,0
1150,31,27,2389,2,1,6,0
1151,14,11,1025,0,0,1,0
1152,16,10,877,0,0,2,0
1153,33,30,2696,4,3,4,1
1154,25,15,1327,3,3,7,0
1155,18,15,1366,1,0,3,0
1156,8,2,273,0,0,2,0
1157,37,37,3330,0,0,5,0
1158,29,27,2257,4,3,10,1
1159,19,15,1315,0,0,1,0
1160,30,24,2110,7,9,1,0
1161,30,27,2327,0,0,10,0
1162,36,36,3153,0,2,11,0
1163,10,6,448,0,1,1,0
1164,32,28,2670,2,2,8,0
1165,1,0,9,0,0,0,0
1166,26,22,1842,5,2,5,0
1167,26,5,661,3,1,3,0
1168,27,22,1871,8,4,2,0
1169,30,26,2124,1,2,4,1
1170,20,7,794,0,0,3,0
1171,11,4,356,2,1,1,0
1172,32,27,2277,3,3,4,0
1173,31,21,1867,6,4,3,0
1174,1,0,6,0,0,0,0
1175,34,30,2540,9,1,3,0
1176,21,12,1137,1,1,3,0
1177,25,13,1238,0,1,1,1
1178,23,12,1136,2,1,2,0
1179,19,18,1439,4,7,0,0
1180,22,12,1181,5,1,1,0
1181,13,11,1085,0,0,1,0
1182,13,13,1170,0,0,2,0
1183,3,3,270,0,0,0,0
1184,12,3,230,0,0,0,0
1185,1,0,7,0,0,0,0
1186,29,29,2610,0,0,1,0
1187,4,2,219,0,0,0,0
1188,31,25,2194,5,2,2,0
1189,33,24,2108,0,3,11,0
1190,32,26,2427,3,2,10,0
1191,14,11,915,0,0,1,0
1192,31,30,2583,3,2,5,0
1193,11,4,424,0,3,2,1
1194,23,4,530,0,1,0,0
1195,30,30,2664,2,4,5,0
1196,20,7,722,1,0,0,0
1197,32,23,2004,4,0,2,0
1198,28,13,1294,1,1,4,0
1199,11,2,391,0,1,2,1
1200,1,0,8,0,0,0,0
1201,1,0,1,0,0,0,0
1202,14,3,284,1,1,0,0
1203,35,35,3127,1,0,5,0
1204,37,32,2888,0,1,4,0
1205,37,24,1952,11,3,2,0
1206,13,10,961,0,0,4,0
1207,9,5,400,0,0,0,0
1208,13,5,540,2,0,1,0
1209,14,1,334,0,0,0,0
1210,23,6,717,3,2,0,0
1211,16,11,937,7,0,1,0
1212,19,9,920,1,0,4,0
1213,2,0,13,0,0,0,0
1214,7,0,118,1,0,0,0
1215,15,1,284,1,2,0,0
1216,10,3,387,0,0,2,0
1217,18,5,574,0,1,4,0
1218,29,29,2610,0,6,2,0
1219,10,1,166,0,0,2,0
1220,34,34,2756,23,6,1,0
1221,37,29,2210,4,2,5,0
1222,22,17,1547,9,8,5,0
1223,16,10,904,0,1,4,0
1224,29,29,2508,0,0,3,0
1225,4,1,77,0,0,0,0
1226,31,31,2790,3,0,5,0
1227,6,3,250,1,0,1,0
1228,33,31,2690,4,3,1,0
1229,1,1,37,0,0,0,0
1230,23,18,1657,0,0,5,0
1231,38,35,2981,9,6,1,0
1232,30,28,2435,1,1,12,0
1233,7,1,171,0,0,2,0
1234,30,28,2220,10,5,7,1
1235,11,11,927,0,1,0,0
1236,33,31,2650,7,6,4,0
1237,9,2,297,0,0,0,0
1238,31,27,2306,0,1,2,0
1239,31,31,2790,0,0,0,0
1240,2,2,180,0,0,0,0
1241,23,14,1178,0,1,4,0
1242,19,12,1063,1,1,1,0
1243,32,27,2254,1,3,3,0
1244,18,5,598,2,1,5,0
1245,5,2,253,0,0,0,0
1246,1,0,12,0,0,0,0
1247,2,0,10,0,0,0,0
1248,34,25,2244,2,1,4,1
1249,13,4,386,0,2,2,0
1250,19,16,1388,0,0,0,0
1251,16,0,119,1,0,1,0
1252,12,9,780,0,0,2,0
1253,3,2,107,0,0,0,0
1254,20,9,763,0,0,0,0
1255,24,8,862,0,2,2,0
1256,19,18,1600,0,0,4,0
1257,17,6,608,3,0,4,0
1258,15,12,1074,0,1,2,0
1259,22,14,1266,0,1,6,0
1260,38,30,2494,12,3,4,0
1261,3,0,30,0,0,0,0
1262,27,23,1948,10,6,4,1
1263,4,0,48,0,0,1,0
1264,13,5,545,0,0,0,0
1265,29,29,2393,4,3,10,0
1266,37,26,2165,3,3,5,0
1267,21,13,1156,0,4,0,0
1268,10,7,568,0,0,0,1
1269,23,14,1354,1,2,5,1
1270,33,24,2177,11,3,5,0
1271,3,3,270,0,0,0,0
1272,7,7,630,0,0,0,0
1273,26,10,1009,0,1,3,1
1274,33,19,1712,3,3,3,1
1275,26,9,1143,2,2,3,0
1276,25,15,1414,5,2,4,0
1277,15,9,704,0,0,5,0
1278,8,7,703,0,0,0,0
1279,9,3,334,1,0,0,0
1280,26,14,1196,6,3,2,0
1281,26,9,943,0,2,1,0
1282,15,6,557,2,0,1,0
1283,13,8,696,0,0,2,0
1284,11,2,244,0,0,2,0
1285,12,8,727,0,0,2,0
1286,30,30,2640,6,0,7,0
1287,28,20,1898,0,0,1,0
1288,17,16,1458,0,0,2,0
1289,26,26,2093,10,2,5,0
1290,30,24,2253,11,8,8,1
1291,17,13,1159,0,1,4,0
1292,14,6,619,0,1,0,0
1293,26,19,1729,0,0,7,1
1294,36,34,2912,2,2,6,0
1295,6,6,540,0,0,0,0
1296,15,2,452,0,0,1,0
1297,5,0,71,1,0,0,0
1298,5,1,137,0,0,2,1
1299,16,12,1161,2,0,0,0
1300,9,3,308,0,0,0,0
1301,12,8,634,1,1,4,0
1302,24,18,1576,2,0,6,0
1303,12,6,512,1,2,1,0
1304,6,5,385,1,0,1,0
1305,33,31,2578,17,3,2,0
1306,29,25,2337,1,0,2,1
1307,2,0,31,0,0,0,0
1308,34,15,1564,0,0,4,1
1309,24,11,1022,1,1,3,0
1310,26,20,1726,1,0,2,0
1311,13,8,662,0,1,0,0
1312,30,25,2001,1,4,8,1
1313,2,0,76,0,0,0,0
1314,19,12,1117,0,0,1,1
1315,22,12,1130,0,2,2,0
1316,26,18,1593,1,0,5,0
1317,1,0,10,0,0,0,0
1318,31,28,2381,26,9,5,0
1319,30,19,1663,6,6,1,0
1320,29,10,1046,0,1,2,0
1321,32,31,2618,2,4,10,1
1322,7,3,298,1,0,1,0
1323,13,6,495,1,0,2,0
1324,37,36,3186,0,3,9,0
1325,8,2,230,0,0,2,0
1326,27,8,872,1,1,4,0
1327,9,3,372,0,0,2,0
1328,2,0,14,0,0,0,0
1329,12,6,528,0,1,2,0
1330,5,1,127,0,0,0,0
1331,31,30,2615,17,3,5,0
1332,14,11,1049,3,0,5,0
1333,31,25,2096,2,0,4,0
1334,27,27,2383,4,0,1,0
1335,3,1,95,0,0,0,0
1336,30,24,1826,0,2,6,1
1337,11,2,270,0,0,1,0
1338,8,2,288,1,1,2,1
1339,10,10,900,0,0,0,0
1340,6,2,148,0,0,2,0
1341,10,4,303,0,1,2,0
1342,12,11,1013,0,0,1,0
1343,15,11,922,1,0,3,0
1344,31,30,2615,0,0,6,1
1345,2,0,9,0,0,0,0
1346,23,7,783,2,0,4,0
1347,38,38,3336,2,5,4,0
1348,4,0,78,0,0,0,0
1349,32,27,2182,2,3,4,0
1350,30,10,1118,1,1,4,0
1351,32,31,2723,1,1,7,0
1352,6,6,503,0,0,1,0
1353,13,11,975,0,0,2,1
1354,24,24,2144,0,1,3,0
1355,35,29,2542,13,0,5,1
1356,38,38,3348,0,1,5,0
1357,33,32,2847,3,7,4,0
1358,2,0,23,0,0,0,0
1359,8,1,130,0,0,0,0
1360,28,21,1673,6,3,2,0
1361,1,0,1,0,0,0,0
1362,6,6,540,0,0,0,0
1363,28,26,2190,0,1,4,2
1364,17,10,1122,1,0,1,0
1365,31,31,2737,16,7,5,1
1366,28,20,1838,1,0,5,0
1367,34,29,2340,12,6,8,0
1368,30,18,1597,4,5,3,0
1369,31,22,1850,0,1,7,0
1370,32,32,2880,0,0,1,0
1371,30,30,2586,3,0,3,0
1372,5,5,450,0,0,2,0
1373,14,7,695,1,1,1,0
1374,27,14,1343,2,2,2,0
1375,19,19,1710,0,0,1,0
1376,28,28,2295,2,0,11,1
1377,16,10,851,3,1,2,0
1378,32,20,1926,1,1,4,0
1379,23,23,1903,0,2,7,0
1380,16,13,1160,8,1,0,0
1381,10,2,358,2,1,0,0
1382,19,17,1307,0,0,3,0
1383,20,5,654,2,1,1,0
1384,31,30,2560,1,2,5,0
1385,12,0,116,0,1,0,0
1386,25,22,2020,0,0,1,0
1387,4,1,133,0,0,0,0
1388,24,17,1293,0,0,3,1
1389,8,3,360,0,0,0,0
1390,13,4,469,2,1,1,0
1391,34,31,2572,2,1,6,0
1392,34,33,2936,2,0,1,0
1393,28,23,1994,3,3,3,0
1394,1,0,7,0,0,0,0
1395,18,12,1125,0,0,1,0
1396,18,5,622,0,1,1,0
1397,8,5,507,1,0,0,0
1398,21,4,748,0,0,1,0
1399,30,28,2468,0,2,4,0
1400,1,0,12,0,0,0,0
1401,32,29,2605,2,3,4,0
1402,11,8,756,0,0,6,1
1403,31,25,2198,6,2,5,1
1404,6,0,77,0,0,0,0
1405,5,5,450,0,0,0,0
1406,1,1,56,0,0,0,0
1407,15,12,885,4,0,0,0
1408,2,0,13,0,0,0,0
1409,12,2,342,0,0,2,0
1410,37,29,2714,0,1,1,0
1411,32,32,2767,11,8,4,0
1412,16,15,1217,1,2,1,0
1413,1,1,56,0,0,0,0
1414,14,13,1077,0,0,2,0
1415,28,27,2440,2,0,9,0
1416,30,28,2513,5,3,4,0
1417,24,19,1754,1,0,5,0
1418,37,37,3057,11,5,6,0
1419,28,22,1842,5,1,5,0
1420,36,27,2372,5,0,5,0
1421,32,31,2590,5,3,2,1
1422,32,27,2389,7,4,3,0
1423,14,12,951,0,0,2,0
1424,35,34,2972,3,0,9,0
1425,1,0,3,0,0,0,0
1426,12,6,567,1,0,1,0
1427,17,15,1178,5,3,1,0
1428,14,11,916,4,3,0,0
1429,7,0,172,0,0,1,0
1430,34,33,2845,2,4,5,0
1431,1,0,4,0,0,0,0
1432,14,6,637,2,1,5,0
1433,28,20,1829,11,4,1,0
1434,15,15,1350,0,0,0,0
1435,30,24,2051,15,2,5,0
1436,2,0,9,0,0,0,0
1437,35,35,3116,1,1,5,0
1438,12,12,1080,0,0,1,0
1439,8,7,583,0,1,2,0
1440,29,19,1699,2,2,8,0
1441,21,6,757,1,0,2,0
1442,30,29,2686,3,2,5,0
1443,14,5,361,0,2,4,0
1444,7,0,89,1,0,1,0
1445,12,4,309,2,1,1,0
1446,15,10,860,2,2,0,0
1447,3,0,11,0,0,0,0
1448,12,1,310,0,0,1,0
1449,32,21,1764,7,2,4,0
1450,34,34,3060,0,0,5,0
